system:index,Evap_tavg
A20030331_0900,5.738223852093678E-5
A20030331_1200,6.711820609982439E-6
A20030331_1500,3.572379682309516E-6
A20030331_1800,1.9599923637101565E-6
A20030331_2100,-1.2607139809597146E-7
A20030401_0000,3.416915717800843E-5
A20030401_0300,1.2764487177598465E-4
A20030401_0600,1.139754489110703E-4
A20030401_0900,5.370783137713791E-5
A20030401_1200,4.264355225768841E-6
A20030401_1500,3.336040741485963E-6
A20030401_1800,3.0175247220594605E-6
A20030401_2100,1.479659334274267E-6
A20030402_0000,2.631820592809463E-5
A20030402_0300,1.202878326065847E-4
A20030402_0600,1.4748066114099562E-4
A20030402_0900,7.142620652407408E-5
A20030402_1200,6.962882158140375E-6
A20030402_1500,1.632975461239458E-6
A20030402_1800,2.703910900134419E-6
A20030402_2100,3.929497541493364E-6
A20030403_0000,1.9676427597866453E-5
A20030403_0300,1.1455726521635464E-4
A20030403_0600,1.2799248069886163E-4
A20030403_0900,5.7072576800614926E-5
A20030403_1200,7.933118457287213E-6
A20030403_1500,2.135266248366338E-6
A20030403_1800,1.8644107471447838E-6
A20030403_2100,1.8881680432766238E-6
A20030404_0000,2.82105621102244E-5
A20030404_0300,1.2948180625329552E-4
A20030404_0600,1.434391916109157E-4
A20030404_0900,7.963340847215786E-5
A20030404_1200,1.1799310320252972E-5
A20030404_1500,3.682669054630467E-6
A20030404_1800,3.1243776531921946E-6
A20030404_2100,2.3473953740641866E-6
A20030405_0000,3.248236781776234E-5
A20030405_0300,1.224466830298416E-4
A20030405_0600,1.3792086163719294E-4
A20030405_0900,7.01874733356182E-5
A20030405_1200,4.502085240532917E-6
A20030405_1500,6.432872233273155E-6
A20030405_1800,4.323235870023583E-6
A20030405_2100,6.599902892872385E-6
A20030406_0000,3.132630262416435E-5
A20030406_0300,1.255619359446949E-4
A20030406_0600,1.2392315565978382E-4
A20030406_0900,6.808072760802137E-5
A20030406_1200,8.60934694333718E-6
A20030406_1500,5.96380848584766E-6
A20030406_1800,3.4516392505093306E-6
A20030406_2100,3.027231780631813E-6
A20030407_0000,3.360665038358325E-5
A20030407_0300,1.2566053524095213E-4
A20030407_0600,1.3167593520116652E-4
A20030407_0900,7.311992372309652E-5
A20030407_1200,6.864903171415175E-6
A20030407_1500,1.7675915586001977E-6
A20030407_1800,2.072409777041937E-6
A20030407_2100,1.5707923698373164E-6
A20030408_0000,3.1902915589059756E-5
A20030408_0300,1.2267248898088635E-4
A20030408_0600,1.198670924058225E-4
A20030408_0900,5.27282861419037E-5
A20030408_1200,3.657216307311076E-6
A20030408_1500,1.8393635310229115E-6
A20030408_1800,2.0596002912209253E-6
A20030408_2100,2.206370623137383E-6
A20030409_0000,2.939841812391606E-5
A20030409_0300,1.1787557748712638E-4
A20030409_0600,1.0267915641055364E-4
A20030409_0900,4.782373266347193E-5
A20030409_1200,5.562543002092503E-6
A20030409_1500,3.3404498219108984E-6
A20030409_1800,2.5941415164105286E-6
A20030409_2100,1.1877793462709825E-6
A20030410_0000,3.2811586698340655E-5
A20030410_0300,1.1222589723506035E-4
A20030410_0600,1.2021313781474256E-4
A20030410_0900,6.396035466878451E-5
A20030410_1200,6.029908907316779E-6
A20030410_1500,2.789601253640622E-6
A20030410_1800,2.6153986494785716E-6
A20030410_2100,1.0862242414460114E-6
A20030411_0000,3.275709803358415E-5
A20030411_0300,1.0517883367661714E-4
A20030411_0600,1.1808661077553976E-4
A20030411_0900,6.871417059578485E-5
A20030411_1200,6.609816395787213E-6
A20030411_1500,3.071581596234065E-6
A20030411_1800,3.030353034118868E-6
A20030411_2100,2.549004726299247E-6
A20030412_0000,3.097337389161273E-5
A20030412_0300,1.1443458727004284E-4
A20030412_0600,1.2611586014549996E-4
A20030412_0900,6.972077511768778E-5
A20030412_1200,8.531924377946048E-6
A20030412_1500,4.369419900460944E-6
A20030412_1800,3.334318144725559E-6
A20030412_2100,2.3439211741504844E-6
A20030413_0000,2.9849615355708956E-5
A20030413_0300,1.1447465412649033E-4
A20030413_0600,1.145758650103371E-4
A20030413_0900,5.565218392888344E-5
A20030413_1200,5.438493156512284E-6
A20030413_1500,2.341391274133265E-6
A20030413_1800,2.6459207573364116E-6
A20030413_2100,2.077788820615376E-6
A20030414_0000,3.038686555024445E-5
A20030414_0300,1.1186629149888044E-4
A20030414_0600,1.2093652404746793E-4
A20030414_0900,7.421685464088478E-5
A20030414_1200,1.176417226167309E-5
A20030414_1500,6.2380416553699275E-6
A20030414_1800,3.064829591590773E-6
A20030414_2100,7.939878715101851E-7
A20030415_0000,3.072628739737059E-5
A20030415_0300,1.0605603588827556E-4
A20030415_0600,1.0741429365550836E-4
A20030415_0900,3.9821221579522976E-5
A20030415_1200,5.078124541532665E-6
A20030415_1500,3.1490254775261496E-6
A20030415_1800,3.7514755423271957E-6
A20030415_2100,3.9615979941116885E-6
A20030416_0000,2.9323428767774632E-5
A20030416_0300,9.563373380002354E-5
A20030416_0600,8.019587673749786E-5
A20030416_0900,3.377624332245092E-5
A20030416_1200,5.375636841882258E-6
A20030416_1500,4.549825925302645E-6
A20030416_1800,4.540386234750558E-6
A20030416_2100,2.732780359429606E-6
A20030417_0000,2.4304054743265137E-5
A20030417_0300,7.082652163404083E-5
A20030417_0600,5.7808549124591006E-5
A20030417_0900,3.0812888727505484E-5
A20030417_1200,3.89882869617727E-6
A20030417_1500,3.635375995085698E-6
A20030417_1800,3.3649780878851983E-6
A20030417_2100,2.8537676734541533E-6
A20030418_0000,2.558966836256702E-5
A20030418_0300,9.293242542499846E-5
A20030418_0600,8.999602754057569E-5
A20030418_0900,3.8736001698785165E-5
A20030418_1200,8.570771501247788E-6
A20030418_1500,5.541702931813791E-6
A20030418_1800,7.864605968219472E-6
A20030418_2100,9.01330019951128E-6
A20030419_0000,2.8710396642970026E-5
A20030419_0300,1.1627310004450202E-4
A20030419_0600,1.1462952313609678E-4
A20030419_0900,6.567355159690344E-5
A20030419_1200,1.4129905784411944E-5
A20030419_1500,8.021617805424428E-6
A20030419_1800,2.393361061715729E-6
A20030419_2100,-1.655730432572078E-6
A20030420_0000,3.522669500494497E-5
A20030420_0300,1.5759462069543908E-4
A20030420_0600,1.749424127429153E-4
A20030420_0900,8.030641556035732E-5
A20030420_1200,3.7974625162567887E-6
A20030420_1500,-8.22198744894294E-7
A20030420_1800,-1.3524563174767485E-6
A20030420_2100,-2.34882568001085E-6
A20030421_0000,3.090263293207564E-5
A20030421_0300,1.1788057635284956E-4
A20030421_0600,1.1976130473206125E-4
A20030421_0900,6.219964954121035E-5
A20030421_1200,2.720167700091862E-6
A20030421_1500,-5.958579082009096E-7
A20030421_1800,-9.987567645660333E-7
A20030421_2100,-1.0357534939476417E-6
A20030422_0000,3.525243626797184E-5
A20030422_0300,1.2272860267775255E-4
A20030422_0600,1.4060499098091916E-4
A20030422_0900,7.447077741941972E-5
A20030422_1200,4.465976159038922E-6
A20030422_1500,6.140333820909451E-8
A20030422_1800,-9.827633414028396E-7
A20030422_2100,-1.7652023493800866E-6
A20030423_0000,2.628808246772526E-5
A20030423_0300,1.0842335351118762E-4
A20030423_0600,1.3495637158810768E-4
A20030423_0900,7.096057976144225E-5
A20030423_1200,4.075482614477548E-6
A20030423_1500,7.48049710702404E-8
A20030423_1800,-8.400339542138268E-7
A20030423_2100,-1.2738783864180827E-6
A20030424_0000,3.0349161073878828E-5
A20030424_0300,1.0913815444155393E-4
A20030424_0600,1.4072186819936452E-4
A20030424_0900,7.745157410692579E-5
A20030424_1200,9.999599388152225E-6
A20030424_1500,-1.0001652140023348E-6
A20030424_1800,-1.2274907814213244E-6
A20030424_2100,-1.6638753181820199E-6
A20030425_0000,3.769098337665131E-5
A20030425_0300,1.2487098789845972E-4
A20030425_0600,1.3863674668469637E-4
A20030425_0900,8.053122968110404E-5
A20030425_1200,6.001282000718586E-6
A20030425_1500,3.5031776507539405E-7
A20030425_1800,-8.001785574108121E-7
A20030425_2100,-1.3564977807819106E-6
A20030426_0000,3.1059190296822945E-5
A20030426_0300,1.1431469476370328E-4
A20030426_0600,1.3364797880409518E-4
A20030426_0900,6.708938864889115E-5
A20030426_1200,3.03975642526874E-6
A20030426_1500,-6.719581206908819E-7
A20030426_1800,-1.3354896964100576E-6
A20030426_2100,-1.7401132971385718E-6
A20030427_0000,3.208990250267543E-5
A20030427_0300,1.0990846235478123E-4
A20030427_0600,1.1579951416736607E-4
A20030427_0900,5.4341904504244914E-5
A20030427_1200,2.4927110515293624E-6
A20030427_1500,-8.181846433164448E-7
A20030427_1800,-1.3772003582530896E-6
A20030427_2100,-2.113961352212865E-6
A20030428_0000,2.7118951861811228E-5
A20030428_0300,9.802181299946555E-5
A20030428_0600,1.0869431040623179E-4
A20030428_0900,5.409464347008503E-5
A20030428_1200,2.716384172125636E-6
A20030428_1500,-7.40368720748078E-7
A20030428_1800,-1.4253254989296471E-6
A20030428_2100,-2.300309432772963E-6
A20030429_0000,2.859613807151348E-5
A20030429_0300,1.338511261884978E-4
A20030429_0600,1.5549388704873789E-4
A20030429_0900,5.1540504970152205E-5
A20030429_1200,1.4728245270614357E-5
A20030429_1500,1.4894074811248484E-5
A20030429_1800,1.4099102530272108E-5
A20030429_2100,1.207877142863674E-5
A20030430_0000,3.721443703241511E-5
A20030430_0300,1.3893042947224588E-4
A20030430_0600,1.574435916272293E-4
A20030430_0900,8.090516542673648E-5
A20030430_1200,2.9018262884022847E-6
A20030430_1500,-7.688652514846965E-7
A20030430_1800,-1.2576931897329332E-6
A20030430_2100,-1.5316486048051292E-6
A20030501_0000,3.7498117573165084E-5
A20030501_0300,1.1084255076851046E-4
A20030501_0600,1.015589157793894E-4
A20030501_0900,4.9975502132513075E-5
A20030501_1200,7.838745672486236E-6
A20030501_1500,2.0296395735852522E-6
A20030501_1800,1.5829928793863989E-6
A20030501_2100,1.3547434943441066E-6
A20030502_0000,2.4317194339151255E-5
A20030502_0300,7.432639444437847E-5
A20030502_0600,1.0303687474997979E-4
A20030502_0900,5.711232766624925E-5
A20030502_1200,8.10133285940815E-6
A20030502_1500,5.914510226846373E-7
A20030502_1800,2.229122225171121E-6
A20030502_2100,3.404535533841081E-6
A20030503_0000,3.441848578677723E-5
A20030503_0300,8.90210635636059E-5
A20030503_0600,9.956438787435843E-5
A20030503_0900,4.870317874538003E-5
A20030503_1200,7.210784927243165E-6
A20030503_1500,3.1964408205053867E-6
A20030503_1800,3.4572891593613282E-6
A20030503_2100,1.994742933679341E-6
A20030504_0000,2.4864755695764487E-5
A20030504_0300,7.891999508693144E-5
A20030504_0600,8.238280371591602E-5
A20030504_0900,5.103809779841747E-5
A20030504_1200,7.135972701099246E-6
A20030504_1500,3.7748222141970717E-6
A20030504_1800,5.119576217168266E-6
A20030504_2100,5.061005587233064E-6
A20030505_0000,3.247337868754412E-5
A20030505_0300,1.1211367256986607E-4
A20030505_0600,1.0278709949859772E-4
A20030505_0900,5.297287229587491E-5
A20030505_1200,1.0470901033310714E-5
A20030505_1500,7.310064072481838E-6
A20030505_1800,7.53754928701934E-6
A20030505_2100,7.40439956782791E-6
A20030506_0000,4.2996331438998384E-5
A20030506_0300,1.2220437971495585E-4
A20030506_0600,9.730677224775606E-5
A20030506_0900,4.684911388043042E-5
A20030506_1200,7.141657224649002E-6
A20030506_1500,4.084811732156805E-6
A20030506_1800,6.295836531960729E-6
A20030506_2100,7.730675934535507E-6
A20030507_0000,3.3882689482219106E-5
A20030507_0300,1.0533363304151606E-4
A20030507_0600,9.027234755425766E-5
A20030507_0900,5.003882413882002E-5
A20030507_1200,7.386145063191507E-6
A20030507_1500,6.160609198506528E-6
A20030507_1800,5.52080132889403E-6
A20030507_2100,3.1432817738281186E-6
A20030508_0000,4.084110238300709E-5
A20030508_0300,1.4088721636536803E-4
A20030508_0600,1.2431280804802062E-4
A20030508_0900,5.745664809603917E-5
A20030508_1200,1.1354406944994663E-5
A20030508_1500,7.884855690886144E-6
A20030508_1800,7.392439168144336E-6
A20030508_2100,7.02950544423535E-6
A20030509_0000,3.766388288062707E-5
A20030509_0300,1.1722714139598713E-4
A20030509_0600,1.3757180238677287E-4
A20030509_0900,5.608720593981258E-5
A20030509_1200,1.0065599092515286E-5
A20030509_1500,5.890596093026878E-6
A20030509_1800,3.375702302417313E-6
A20030509_2100,5.092247460921629E-6
A20030510_0000,3.31895217693319E-5
A20030510_0300,8.772946441096938E-5
A20030510_0600,8.744962457123343E-5
A20030510_0900,4.6418705186241854E-5
A20030510_1200,2.97340101970718E-6
A20030510_1500,3.6028194761799708E-6
A20030510_1800,2.9532113234525174E-7
A20030510_2100,-9.076148654723038E-7
A20030511_0000,2.4304577315557213E-5
A20030511_0300,9.217067723005347E-5
A20030511_0600,1.1053696056250725E-4
A20030511_0900,5.938017021945289E-5
A20030511_1200,5.267629640919691E-6
A20030511_1500,2.2916280271598477E-6
A20030511_1800,3.4502277967301336E-6
A20030511_2100,3.3657248107172927E-6
A20030512_0000,4.1534837471967214E-5
A20030512_0300,1.2323510607797322E-4
A20030512_0600,8.334445626678307E-5
A20030512_0900,4.436085920663538E-5
A20030512_1200,6.99466197699767E-6
A20030512_1500,6.057385962155676E-6
A20030512_1800,4.618644139424672E-6
A20030512_2100,2.6420741559721414E-6
A20030513_0000,4.037433103851133E-5
A20030513_0300,1.2521770777277697E-4
A20030513_0600,1.0428109640722617E-4
A20030513_0900,4.711980195709018E-5
A20030513_1200,8.263443969042841E-6
A20030513_1500,5.765129009225529E-6
A20030513_1800,8.426462841506685E-6
A20030513_2100,6.562886804525E-6
A20030514_0000,3.522199424350373E-5
A20030514_0300,1.3587776743875327E-4
A20030514_0600,1.1827889248188262E-4
A20030514_0900,3.8556261619189537E-5
A20030514_1200,4.449001470855847E-6
A20030514_1500,1.6382696715522325E-6
A20030514_1800,5.7478242412989565E-6
A20030514_2100,5.122516362640373E-6
A20030515_0000,3.130957479626431E-5
A20030515_0300,1.3566443220520914E-4
A20030515_0600,9.535182058863459E-5
A20030515_0900,4.8283765670992664E-5
A20030515_1200,6.828921225693668E-6
A20030515_1500,1.4239924979602504E-6
A20030515_1800,2.8713325404869773E-7
A20030515_2100,2.8626135852740113E-6
A20030516_0000,3.222365303876762E-5
A20030516_0300,1.1952345408202391E-4
A20030516_0600,9.37324905178855E-5
A20030516_0900,5.117138703862223E-5
A20030516_1200,1.0058625898527267E-5
A20030516_1500,4.859265345119734E-6
A20030516_1800,4.706842778306005E-6
A20030516_2100,1.182484395299552E-6
A20030517_0000,3.136294257291067E-5
A20030517_0300,9.099627943114675E-5
A20030517_0600,1.0193523584071171E-4
A20030517_0900,6.1022443360537044E-5
A20030517_1200,6.758398222324296E-6
A20030517_1500,2.4871547285587688E-6
A20030517_1800,-2.830820446159553E-7
A20030517_2100,-1.5759424895870323E-6
A20030518_0000,2.964230350345455E-5
A20030518_0300,1.1672494363661435E-4
A20030518_0600,1.0529710467702434E-4
A20030518_0900,5.522037904192449E-5
A20030518_1200,4.780167063126243E-6
A20030518_1500,1.84641303393369E-6
A20030518_1800,3.369687776480221E-6
A20030518_2100,3.0431287973560692E-6
A20030519_0000,2.495133889091441E-5
A20030519_0300,1.2413275617684686E-4
A20030519_0600,1.28064479323165E-4
A20030519_0900,6.178939792685224E-5
A20030519_1200,5.7685479581350455E-6
A20030519_1500,4.213165869644099E-6
A20030519_1800,5.058239716919622E-6
A20030519_2100,4.383048743621466E-6
A20030520_0000,1.591300172548165E-5
A20030520_0300,7.801256222079748E-5
A20030520_0600,1.0236003859740305E-4
A20030520_0900,5.027996077707647E-5
A20030520_1200,1.083561341644615E-5
A20030520_1500,1.0511011476781919E-5
A20030520_1800,1.0731754153479833E-5
A20030520_2100,9.189868882160604E-6
A20030521_0000,1.4252642896650299E-5
A20030521_0300,7.711714118683219E-5
A20030521_0600,9.501911272786494E-5
A20030521_0900,4.716006384388676E-5
A20030521_1200,3.7461594859964793E-6
A20030521_1500,3.5477445125446075E-6
A20030521_1800,3.216710539986586E-6
A20030521_2100,4.2028900323168524E-6
A20030522_0000,1.9450547164239266E-5
A20030522_0300,9.034453141454758E-5
A20030522_0600,6.953334361355863E-5
A20030522_0900,1.8707577693086485E-5
A20030522_1200,5.3908245536601035E-6
A20030522_1500,4.677423727194583E-6
A20030522_1800,2.0682459435086156E-6
A20030522_2100,2.2626147557671904E-6
A20030523_0000,2.676462765968377E-5
A20030523_0300,1.463586622658606E-4
A20030523_0600,1.4104932582493197E-4
A20030523_0900,6.448369916060575E-5
A20030523_1200,5.072138414405382E-6
A20030523_1500,5.120174493740123E-6
A20030523_1800,1.2722759141394288E-6
A20030523_2100,1.300606027300606E-6
A20030524_0000,2.8623798413878966E-5
A20030524_0300,1.371429158879472E-4
A20030524_0600,1.4631607729392564E-4
A20030524_0900,6.212015951737658E-5
A20030524_1200,2.309175943314297E-6
A20030524_1500,1.7094694604583978E-6
A20030524_1800,3.941533608432938E-7
A20030524_2100,-1.5521266885915048E-7
A20030525_0000,3.949562926566322E-5
A20030525_0300,1.5008396940910124E-4
A20030525_0600,1.6257035321118964E-4
A20030525_0900,8.467142193243967E-5
A20030525_1200,4.144247174490494E-6
A20030525_1500,4.848291147374733E-6
A20030525_1800,3.748580539871033E-6
A20030525_2100,1.618480737468232E-6
A20030526_0000,3.559968826472597E-5
A20030526_0300,1.552954265495795E-4
A20030526_0600,1.6296021231529257E-4
A20030526_0900,7.434800419388394E-5
A20030526_1200,3.422498941132856E-6
A20030526_1500,2.956871917925785E-6
A20030526_1800,4.390461284766425E-6
A20030526_2100,4.972023503836662E-6
A20030527_0000,3.9286284763220704E-5
A20030527_0300,1.4826382548558748E-4
A20030527_0600,1.614087373345155E-4
A20030527_0900,8.058404768368267E-5
A20030527_1200,5.2546501366954355E-6
A20030527_1500,5.642155967250323E-6
A20030527_1800,4.014902883366295E-6
A20030527_2100,1.8608281596354903E-6
A20030528_0000,4.56395087488031E-5
A20030528_0300,1.8028234916362082E-4
A20030528_0600,1.9274908792734664E-4
A20030528_0900,9.38792626310594E-5
A20030528_1200,6.2230777569195025E-6
A20030528_1500,4.458813406268894E-6
A20030528_1800,3.934554402516098E-6
A20030528_2100,4.5173103833133946E-6
A20030529_0000,4.330770367232637E-5
A20030529_0300,1.6191622630414173E-4
A20030529_0600,1.8410028845971987E-4
A20030529_0900,1.1132854833526912E-4
A20030529_1200,6.753600867444401E-6
A20030529_1500,7.34646354838968E-6
A20030529_1800,5.781100173149555E-6
A20030529_2100,6.710046886671491E-6
A20030530_0000,5.068412470975042E-5
A20030530_0300,1.5428756296645985E-4
A20030530_0600,1.841112670093877E-4
A20030530_0900,9.88833408722429E-5
A20030530_1200,3.6928287571389596E-6
A20030530_1500,4.6274233821129555E-6
A20030530_1800,2.689519500865051E-6
A20030530_2100,2.10084349375427E-6
A20030531_0000,4.819876952458023E-5
A20030531_0300,1.588212678388538E-4
A20030531_0600,1.7464133687505472E-4
A20030531_0900,8.917466332625755E-5
A20030531_1200,3.030818684936029E-6
A20030531_1500,5.398732233575205E-6
A20030531_1800,3.006313333216817E-6
A20030531_2100,2.14756454465036E-6
A20030601_0000,4.876295830026968E-5
A20030601_0300,1.7953919858732076E-4
A20030601_0600,2.1491525414063688E-4
A20030601_0900,6.643745271509183E-5
A20030601_1200,7.098558873981762E-6
A20030601_1500,6.149636511677617E-6
A20030601_1800,5.046296293155484E-6
A20030601_2100,4.561654018738982E-6
A20030602_0000,4.530870920593111E-5
A20030602_0300,1.7802000393820933E-4
A20030602_0600,2.0823938062044966E-4
A20030602_0900,9.199589387782273E-5
A20030602_1200,5.572233850933577E-6
A20030602_1500,5.153079062863324E-6
A20030602_1800,3.122585330278329E-6
A20030602_2100,1.6551386635860275E-7
A20030603_0000,4.7528499437024516E-5
A20030603_0300,1.8149882765860638E-4
A20030603_0600,2.1550310573283254E-4
A20030603_0900,8.750350601343504E-5
A20030603_1200,5.3453665289712734E-6
A20030603_1500,2.6706238209751402E-6
A20030603_1800,2.4512203435198946E-6
A20030603_2100,2.2265866593213986E-6
A20030604_0000,3.6852768857504924E-5
A20030604_0300,1.6040372682079126E-4
A20030604_0600,1.8488946724028258E-4
